epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,1899.59,0.40105,0.39983,0.89535,0.7087,0.72797,0.72922,0.68284,0.30766,0.36267,0.86228,0.00083962,0.00083962,0.00083962
83,1922.13,0.39779,0.39553,0.89499,0.69367,0.76073,0.72972,0.68367,0.29791,0.35433,0.86143,0.00083764,0.00083764,0.00083764
84,1944.55,0.39249,0.39814,0.8922,0.72137,0.72404,0.73046,0.68496,0.29997,0.35942,0.86319,0.00083566,0.00083566,0.00083566
85,1967.23,0.39206,0.39559,0.89495,0.70574,0.72707,0.7192,0.67167,0.29809,0.35535,0.86081,0.00083368,0.00083368,0.00083368
86,1989.6,0.39398,0.39625,0.89416,0.74634,0.70883,0.73088,0.68586,0.2981,0.35566,0.86182,0.0008317,0.0008317,0.0008317
87,2012.02,0.39507,0.3974,0.8934,0.7015,0.73291,0.71869,0.67094,0.30274,0.35827,0.86166,0.00082972,0.00082972,0.00082972
88,2034.34,0.39524,0.39885,0.89666,0.78993,0.68445,0.72937,0.68024,0.30496,0.35913,0.86379,0.00082774,0.00082774,0.00082774
89,2056.85,0.39586,0.39346,0.89427,0.61759,0.81194,0.71312,0.66801,0.30099,0.35533,0.86291,0.00082576,0.00082576,0.00082576
90,2079.53,0.39186,0.39249,0.8915,0.71896,0.74502,0.72153,0.67563,0.3003,0.35612,0.86287,0.00082378,0.00082378,0.00082378
91,2102.03,0.39075,0.39267,0.89385,0.76551,0.69428,0.72896,0.68443,0.29489,0.35399,0.86015,0.0008218,0.0008218,0.0008218
92,2124.54,0.39233,0.39298,0.89209,0.64336,0.79484,0.72646,0.67988,0.30064,0.35733,0.86326,0.00081982,0.00081982,0.00081982
93,2147.03,0.39397,0.39285,0.89321,0.74086,0.71274,0.73284,0.68777,0.29753,0.35181,0.86221,0.00081784,0.00081784,0.00081784
94,2169.45,0.39212,0.39368,0.89462,0.72519,0.72332,0.71862,0.67706,0.29626,0.34911,0.86055,0.00081586,0.00081586,0.00081586
95,2192.05,0.38726,0.38713,0.89183,0.67027,0.79025,0.7282,0.68085,0.29491,0.35091,0.85971,0.00081388,0.00081388,0.00081388
96,2214.49,0.38306,0.38724,0.88854,0.66517,0.76967,0.72485,0.68159,0.29895,0.35292,0.86162,0.0008119,0.0008119,0.0008119
97,2236.76,0.38649,0.39015,0.89255,0.67367,0.77379,0.72116,0.67564,0.29869,0.35511,0.86287,0.00080992,0.00080992,0.00080992
98,2259.05,0.38785,0.38961,0.89078,0.65346,0.74923,0.7237,0.67874,0.29005,0.34693,0.85911,0.00080794,0.00080794,0.00080794
99,2281.33,0.38661,0.38645,0.89101,0.71924,0.74123,0.72448,0.67886,0.2899,0.34986,0.86087,0.00080596,0.00080596,0.00080596
100,2304.17,0.38375,0.38438,0.88819,0.68373,0.74567,0.71639,0.67141,0.28914,0.34864,0.86128,0.00080398,0.00080398,0.00080398
101,2327.2,0.38252,0.38359,0.88858,0.64521,0.80179,0.72302,0.67774,0.29523,0.3509,0.86017,0.000802,0.000802,0.000802
102,2350.18,0.38589,0.38669,0.89017,0.67818,0.77311,0.72625,0.68019,0.29142,0.35055,0.86028,0.00080002,0.00080002,0.00080002
103,2373.08,0.3729,0.38197,0.8858,0.69954,0.75969,0.72877,0.68351,0.29802,0.34917,0.8618,0.00079804,0.00079804,0.00079804
104,2395.82,0.38504,0.38497,0.89167,0.64686,0.81376,0.72455,0.68044,0.28743,0.34371,0.85805,0.00079606,0.00079606,0.00079606
105,2418.65,0.37836,0.38471,0.88759,0.66016,0.78155,0.72742,0.6849,0.28785,0.34694,0.85712,0.00079408,0.00079408,0.00079408
106,2441.49,0.3792,0.38122,0.88896,0.69184,0.76297,0.72565,0.68387,0.28887,0.34633,0.85662,0.0007921,0.0007921,0.0007921
107,2464.25,0.37851,0.38292,0.88643,0.65494,0.77966,0.71991,0.67825,0.28579,0.34449,0.85647,0.00079012,0.00079012,0.00079012
108,2486.73,0.37709,0.38055,0.88629,0.67851,0.78245,0.72071,0.6791,0.28421,0.34246,0.85539,0.00078814,0.00078814,0.00078814
109,2509.35,0.38261,0.38283,0.88672,0.64789,0.79491,0.72569,0.68257,0.28693,0.34493,0.85753,0.00078616,0.00078616,0.00078616
110,2531.84,0.37391,0.37763,0.88596,0.74584,0.76836,0.74007,0.69546,0.28232,0.34169,0.85642,0.00078418,0.00078418,0.00078418
111,2554.56,0.37309,0.37779,0.88672,0.65832,0.77129,0.71915,0.67658,0.28693,0.34705,0.85749,0.0007822,0.0007822,0.0007822
112,2577.3,0.37855,0.37661,0.88674,0.68952,0.74409,0.71897,0.67823,0.28483,0.34175,0.85721,0.00078022,0.00078022,0.00078022
113,2599.91,0.37876,0.37777,0.88725,0.70973,0.74276,0.72435,0.68367,0.28462,0.34794,0.85527,0.00077824,0.00077824,0.00077824
114,2622.58,0.37161,0.37473,0.88463,0.66434,0.77517,0.71906,0.67837,0.28193,0.34443,0.85331,0.00077626,0.00077626,0.00077626
115,2645.21,0.37591,0.37557,0.88502,0.65331,0.81324,0.72217,0.6806,0.28252,0.33844,0.856,0.00077428,0.00077428,0.00077428
116,2667.8,0.37322,0.37478,0.88527,0.6704,0.78443,0.72144,0.68097,0.28496,0.34349,0.85573,0.0007723,0.0007723,0.0007723
117,2690.53,0.37257,0.37398,0.88418,0.69157,0.77722,0.73066,0.69148,0.28141,0.34207,0.85543,0.00077032,0.00077032,0.00077032
118,2713.32,0.36949,0.37304,0.88326,0.65658,0.79341,0.73526,0.69433,0.28183,0.34217,0.85601,0.00076834,0.00076834,0.00076834
119,2735.83,0.37401,0.37546,0.88484,0.66394,0.77295,0.72763,0.68475,0.28883,0.34212,0.85776,0.00076636,0.00076636,0.00076636
120,2758.56,0.37748,0.37622,0.88557,0.67177,0.7763,0.73078,0.68938,0.28368,0.34191,0.85555,0.00076438,0.00076438,0.00076438
121,2781.4,0.37003,0.37192,0.8856,0.68519,0.75985,0.73212,0.68898,0.28108,0.34154,0.85349,0.0007624,0.0007624,0.0007624
122,2804.76,0.37223,0.37261,0.88314,0.71196,0.77893,0.74077,0.6981,0.28064,0.33753,0.85524,0.00076042,0.00076042,0.00076042
123,2836.23,0.37095,0.37302,0.884,0.67614,0.7947,0.74386,0.69838,0.28106,0.33933,0.85588,0.00075844,0.00075844,0.00075844
124,2865.15,0.36582,0.36773,0.88195,0.67222,0.78648,0.74139,0.69795,0.27815,0.33695,0.85561,0.00075646,0.00075646,0.00075646
125,2893.55,0.36959,0.37011,0.88518,0.67851,0.79596,0.73921,0.69705,0.27685,0.33653,0.85399,0.00075448,0.00075448,0.00075448
126,2918.27,0.36493,0.36938,0.88248,0.66626,0.78677,0.72967,0.68784,0.27828,0.33754,0.85412,0.0007525,0.0007525,0.0007525
127,2954.5,0.36695,0.37123,0.88304,0.65806,0.78222,0.72257,0.68068,0.27747,0.33684,0.85399,0.00075052,0.00075052,0.00075052
128,2991.04,0.367,0.36864,0.88314,0.66617,0.805,0.73507,0.69265,0.27175,0.33533,0.85226,0.00074854,0.00074854,0.00074854
129,3028.98,0.37016,0.36655,0.88341,0.6664,0.79021,0.73552,0.69448,0.27806,0.33789,0.85269,0.00074656,0.00074656,0.00074656
130,3067.06,0.36948,0.36844,0.88501,0.68351,0.77546,0.73716,0.69485,0.27845,0.33614,0.85482,0.00074458,0.00074458,0.00074458
131,3096.73,0.36052,0.3674,0.88,0.695,0.77144,0.73585,0.69483,0.27462,0.33613,0.85091,0.0007426,0.0007426,0.0007426
132,3126.28,0.36841,0.36684,0.88198,0.72778,0.73843,0.73595,0.69125,0.27647,0.33729,0.85372,0.00074062,0.00074062,0.00074062
133,3157.41,0.36478,0.36685,0.88261,0.67852,0.7808,0.73366,0.69181,0.2741,0.33538,0.85321,0.00073864,0.00073864,0.00073864
134,3185.92,0.35967,0.36091,0.88115,0.67537,0.78054,0.74054,0.698,0.27584,0.33458,0.85317,0.00073666,0.00073666,0.00073666
135,3210.23,0.36698,0.36457,0.88351,0.70301,0.75351,0.74578,0.70406,0.27742,0.3352,0.85323,0.00073468,0.00073468,0.00073468
136,3233.54,0.35964,0.36095,0.87876,0.69383,0.76706,0.74186,0.69848,0.2796,0.33656,0.85405,0.0007327,0.0007327,0.0007327
137,3256.96,0.3642,0.36138,0.88163,0.6549,0.80714,0.74107,0.69801,0.27609,0.33573,0.85233,0.00073072,0.00073072,0.00073072
138,3280.51,0.36434,0.36405,0.87999,0.68844,0.75968,0.74162,0.69924,0.27421,0.33513,0.85188,0.00072874,0.00072874,0.00072874
139,3304,0.3605,0.35873,0.87945,0.70354,0.7608,0.73529,0.69323,0.27292,0.33771,0.85137,0.00072676,0.00072676,0.00072676
140,3327.45,0.35916,0.35919,0.8814,0.70654,0.75395,0.74146,0.6986,0.27505,0.33439,0.85435,0.00072478,0.00072478,0.00072478
141,3350.9,0.36276,0.36221,0.88169,0.69248,0.77833,0.73839,0.69617,0.27358,0.33363,0.85333,0.0007228,0.0007228,0.0007228
142,3373.99,0.35731,0.35933,0.88139,0.67545,0.77116,0.74005,0.69884,0.27183,0.33464,0.85371,0.00072082,0.00072082,0.00072082
143,3397.47,0.36268,0.36154,0.88092,0.70042,0.7742,0.73147,0.68853,0.27254,0.33232,0.85358,0.00071884,0.00071884,0.00071884
144,3420.98,0.36243,0.36057,0.87838,0.69487,0.76619,0.73454,0.69324,0.2711,0.33435,0.85242,0.00071686,0.00071686,0.00071686
145,3444.42,0.35703,0.35892,0.87872,0.71489,0.74765,0.74071,0.69883,0.26998,0.33315,0.85161,0.00071488,0.00071488,0.00071488
146,3467.92,0.35466,0.35729,0.87809,0.67098,0.76871,0.73373,0.69278,0.2712,0.33604,0.85274,0.0007129,0.0007129,0.0007129
147,3491.09,0.35888,0.36037,0.88039,0.6654,0.783,0.73753,0.69784,0.27202,0.33372,0.85275,0.00071092,0.00071092,0.00071092
148,3514.67,0.35628,0.35901,0.88164,0.66114,0.79519,0.74642,0.70504,0.26779,0.33198,0.85154,0.00070894,0.00070894,0.00070894
149,3537.92,0.35337,0.35547,0.87672,0.67954,0.76231,0.739,0.69801,0.26976,0.33081,0.85042,0.00070696,0.00070696,0.00070696
150,3561.14,0.36,0.36262,0.88178,0.71584,0.71457,0.73289,0.69177,0.27314,0.33161,0.85073,0.00070498,0.00070498,0.00070498
151,3587.72,0.35156,0.35267,0.87725,0.67662,0.79017,0.73933,0.69844,0.27241,0.33253,0.85151,0.000703,0.000703,0.000703
152,3622.34,0.35849,0.35921,0.87951,0.66697,0.78894,0.73558,0.69609,0.26959,0.33106,0.85133,0.00070102,0.00070102,0.00070102
153,3650.98,0.35544,0.35477,0.8767,0.69117,0.76733,0.74772,0.70542,0.26958,0.33353,0.851,0.00069904,0.00069904,0.00069904
154,3674.8,0.35595,0.3582,0.87734,0.65557,0.79757,0.73965,0.69818,0.27002,0.33572,0.8512,0.00069706,0.00069706,0.00069706
155,3699.75,0.35568,0.35438,0.87728,0.661,0.78447,0.73514,0.69354,0.27001,0.33294,0.85168,0.00069508,0.00069508,0.00069508
156,3728.76,0.35331,0.35441,0.87669,0.67034,0.79202,0.74439,0.70406,0.26996,0.33011,0.85221,0.0006931,0.0006931,0.0006931
157,3756.32,0.35337,0.35449,0.8774,0.67021,0.79269,0.74042,0.69925,0.26818,0.33415,0.85106,0.00069112,0.00069112,0.00069112
158,3783.35,0.3499,0.35192,0.8741,0.67059,0.78457,0.73106,0.69351,0.26608,0.33301,0.84883,0.00068914,0.00068914,0.00068914
159,3815.04,0.35407,0.35185,0.87544,0.67754,0.79457,0.73253,0.69322,0.26673,0.33085,0.85092,0.00068716,0.00068716,0.00068716
160,3845.2,0.35059,0.34965,0.87559,0.71929,0.73673,0.73255,0.69555,0.26577,0.3314,0.85016,0.00068518,0.00068518,0.00068518
161,3874,0.351,0.35111,0.87799,0.6914,0.74614,0.72198,0.68385,0.26767,0.33283,0.85104,0.0006832,0.0006832,0.0006832
162,3904.73,0.35027,0.34737,0.87615,0.69437,0.76344,0.72278,0.68607,0.26573,0.33286,0.8498,0.00068122,0.00068122,0.00068122
163,3933.37,0.34867,0.34956,0.87594,0.71918,0.73659,0.72589,0.68847,0.2675,0.32912,0.85085,0.00067924,0.00067924,0.00067924
164,3966.21,0.35032,0.35123,0.87516,0.65881,0.78026,0.72255,0.683,0.26446,0.33186,0.85014,0.00067726,0.00067726,0.00067726
165,3998.33,0.34658,0.34898,0.87492,0.69482,0.74578,0.72197,0.68374,0.26717,0.33432,0.85076,0.00067528,0.00067528,0.00067528
166,4030.52,0.34854,0.34933,0.87577,0.67312,0.78008,0.72487,0.68522,0.26479,0.33015,0.85038,0.0006733,0.0006733,0.0006733
167,4063.03,0.34934,0.34911,0.87629,0.67653,0.77404,0.72676,0.68725,0.26513,0.33148,0.85022,0.00067132,0.00067132,0.00067132
168,4092.32,0.353,0.35162,0.87829,0.71034,0.72728,0.73025,0.69115,0.26427,0.33084,0.84966,0.00066934,0.00066934,0.00066934
169,4122.75,0.34578,0.34776,0.87468,0.68392,0.77162,0.7334,0.69473,0.26378,0.3298,0.85087,0.00066736,0.00066736,0.00066736
170,4154.12,0.34729,0.34932,0.8753,0.70708,0.7555,0.73863,0.69821,0.26402,0.32806,0.8499,0.00066538,0.00066538,0.00066538
171,4182.89,0.34703,0.34717,0.87141,0.67538,0.77595,0.73664,0.69647,0.26302,0.33014,0.84895,0.0006634,0.0006634,0.0006634
172,4213.87,0.3473,0.34859,0.87458,0.66515,0.77712,0.73125,0.69457,0.26304,0.32966,0.84869,0.00066142,0.00066142,0.00066142
173,4245.63,0.34745,0.34679,0.87409,0.68843,0.7396,0.732,0.69258,0.26345,0.33041,0.84736,0.00065944,0.00065944,0.00065944
174,4274.81,0.34117,0.34297,0.87147,0.7167,0.72298,0.73739,0.69798,0.26293,0.33178,0.84642,0.00065746,0.00065746,0.00065746
175,4304.43,0.3409,0.34001,0.87228,0.72075,0.7334,0.73063,0.69361,0.263,0.33247,0.84886,0.00065548,0.00065548,0.00065548
176,4339.81,0.34516,0.34421,0.87354,0.65906,0.79511,0.73172,0.69413,0.2628,0.33065,0.84898,0.0006535,0.0006535,0.0006535
177,4369.51,0.34606,0.34536,0.87448,0.68525,0.74923,0.73035,0.69239,0.26335,0.33073,0.84915,0.00065152,0.00065152,0.00065152
178,4397.38,0.34582,0.34841,0.87364,0.68089,0.76156,0.7219,0.68543,0.26369,0.33135,0.84701,0.00064954,0.00064954,0.00064954
179,4420.99,0.34866,0.34621,0.87352,0.69824,0.74118,0.73024,0.69122,0.26301,0.3336,0.84756,0.00064756,0.00064756,0.00064756
180,4454.37,0.34222,0.34229,0.87416,0.71732,0.73111,0.73392,0.69596,0.26409,0.33238,0.84729,0.00064558,0.00064558,0.00064558
181,4486.28,0.34204,0.34339,0.87233,0.64838,0.79276,0.73347,0.69496,0.26323,0.32873,0.84673,0.0006436,0.0006436,0.0006436
182,4518.97,0.34508,0.34531,0.87423,0.66469,0.7636,0.73338,0.69395,0.26319,0.33104,0.847,0.00064162,0.00064162,0.00064162
183,4550.78,0.34725,0.34663,0.87297,0.67886,0.77183,0.73649,0.69591,0.26165,0.32745,0.84743,0.00063964,0.00063964,0.00063964
184,4583.54,0.34394,0.34197,0.87472,0.67449,0.76951,0.73401,0.69482,0.2622,0.3312,0.8486,0.00063766,0.00063766,0.00063766
