epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,327.567,0.41695,0.5038,0.91289,0.59034,0.85802,0.69361,0.62463,0.36864,0.46417,0.89614,0.006733,0.006733,0.006733
35,337.315,0.43142,0.51022,0.92222,0.58173,0.86925,0.68327,0.6209,0.37184,0.4694,0.88994,0.006634,0.006634,0.006634
36,346.869,0.43261,0.52101,0.92146,0.64421,0.76185,0.69199,0.62994,0.36005,0.45259,0.88266,0.006535,0.006535,0.006535
37,356.571,0.41702,0.50364,0.91137,0.70363,0.73789,0.68924,0.63087,0.34646,0.45562,0.88064,0.006436,0.006436,0.006436
38,366.178,0.41735,0.51135,0.9158,0.70015,0.6813,0.6984,0.64399,0.33428,0.45876,0.87981,0.006337,0.006337,0.006337
39,375.83,0.42404,0.51577,0.92498,0.62294,0.79987,0.69801,0.63676,0.36164,0.45351,0.88351,0.006238,0.006238,0.006238
40,385.385,0.42628,0.50621,0.91472,0.69048,0.77417,0.7048,0.65031,0.33977,0.4565,0.87495,0.006139,0.006139,0.006139
41,394.892,0.41767,0.50538,0.91299,0.67705,0.76251,0.68443,0.63195,0.33081,0.45239,0.87901,0.00604,0.00604,0.00604
42,404.475,0.39377,0.49278,0.90452,0.61905,0.81003,0.72361,0.67294,0.32985,0.44083,0.87264,0.005941,0.005941,0.005941
43,414.082,0.397,0.50016,0.90514,0.61916,0.85849,0.70737,0.64925,0.32223,0.43543,0.87791,0.005842,0.005842,0.005842
44,423.676,0.39821,0.48798,0.90546,0.60826,0.83451,0.72411,0.66393,0.33274,0.43986,0.87941,0.005743,0.005743,0.005743
45,433.198,0.3924,0.48006,0.90174,0.69651,0.78536,0.71534,0.65166,0.32797,0.44531,0.87988,0.005644,0.005644,0.005644
46,442.809,0.38223,0.47601,0.89758,0.65309,0.77125,0.7173,0.66356,0.31484,0.4277,0.87087,0.005545,0.005545,0.005545
47,452.407,0.38944,0.47602,0.90132,0.69345,0.79438,0.71328,0.65194,0.32689,0.44241,0.87323,0.005446,0.005446,0.005446
48,462.061,0.38257,0.47848,0.90141,0.67369,0.78467,0.70935,0.64871,0.32079,0.43212,0.86998,0.005347,0.005347,0.005347
49,471.786,0.38521,0.48108,0.904,0.70151,0.78699,0.70978,0.65183,0.31142,0.44098,0.86885,0.005248,0.005248,0.005248
50,481.327,0.37735,0.47285,0.90025,0.75165,0.73738,0.74235,0.67592,0.31988,0.42463,0.87844,0.005149,0.005149,0.005149
51,490.871,0.38018,0.46747,0.90134,0.66072,0.78144,0.71522,0.66218,0.32098,0.42511,0.86607,0.00505,0.00505,0.00505
52,500.398,0.37643,0.46295,0.89734,0.71228,0.74519,0.71896,0.66508,0.30176,0.41338,0.87237,0.004951,0.004951,0.004951
53,509.863,0.37481,0.46586,0.90464,0.68818,0.76059,0.71748,0.66807,0.30793,0.41465,0.86681,0.004852,0.004852,0.004852
54,519.392,0.36711,0.46382,0.89001,0.68154,0.76132,0.72501,0.67324,0.30233,0.41917,0.86753,0.004753,0.004753,0.004753
55,528.924,0.37565,0.46819,0.89402,0.67391,0.78983,0.72331,0.66546,0.31415,0.42078,0.86983,0.004654,0.004654,0.004654
56,538.534,0.37166,0.46587,0.89099,0.69027,0.79507,0.71886,0.67544,0.32224,0.43424,0.86972,0.004555,0.004555,0.004555
57,548.152,0.37307,0.46444,0.89174,0.66867,0.74119,0.72363,0.67119,0.30224,0.418,0.86475,0.004456,0.004456,0.004456
58,557.684,0.35916,0.45665,0.8861,0.67094,0.80284,0.73724,0.68215,0.30727,0.42084,0.86655,0.004357,0.004357,0.004357
59,567.507,0.36014,0.4501,0.88468,0.76748,0.7175,0.72569,0.67587,0.29185,0.41216,0.86439,0.004258,0.004258,0.004258
60,577.228,0.34808,0.44782,0.89078,0.61603,0.85374,0.73112,0.68329,0.27965,0.3984,0.857,0.004159,0.004159,0.004159
61,586.809,0.3518,0.44565,0.88701,0.73631,0.76692,0.71808,0.6704,0.29855,0.39576,0.86068,0.00406,0.00406,0.00406
62,596.426,0.34837,0.44941,0.87785,0.69832,0.74504,0.72843,0.68131,0.29002,0.40429,0.85978,0.003961,0.003961,0.003961
63,606.053,0.34566,0.44353,0.88367,0.73655,0.7632,0.7411,0.68831,0.29778,0.40233,0.86313,0.003862,0.003862,0.003862
64,615.993,0.3443,0.44339,0.88256,0.74591,0.74247,0.72511,0.67511,0.28862,0.39956,0.85913,0.003763,0.003763,0.003763
65,626.391,0.33846,0.42718,0.87867,0.63899,0.80432,0.72724,0.68408,0.28275,0.39027,0.85731,0.003664,0.003664,0.003664
66,636.293,0.34545,0.43945,0.88229,0.64641,0.8455,0.73796,0.69304,0.28686,0.40004,0.8573,0.003565,0.003565,0.003565
67,645.934,0.34834,0.43765,0.88176,0.71438,0.76743,0.74517,0.70186,0.28028,0.38905,0.85662,0.003466,0.003466,0.003466
68,655.645,0.34517,0.4382,0.88787,0.74665,0.75932,0.73473,0.68803,0.2836,0.39731,0.8554,0.003367,0.003367,0.003367
69,665.3,0.3346,0.42615,0.87466,0.6822,0.78427,0.74356,0.69146,0.28107,0.39134,0.85504,0.003268,0.003268,0.003268
70,675.069,0.34129,0.44333,0.88159,0.73198,0.78048,0.74593,0.7019,0.28487,0.39333,0.8591,0.003169,0.003169,0.003169
71,684.914,0.33652,0.43269,0.88022,0.60951,0.8657,0.74166,0.69443,0.27489,0.38962,0.85754,0.00307,0.00307,0.00307
72,694.961,0.33012,0.43167,0.88017,0.62093,0.87639,0.74626,0.70382,0.27529,0.38632,0.8536,0.002971,0.002971,0.002971
73,704.894,0.32528,0.42287,0.87825,0.71106,0.76031,0.74682,0.70404,0.27618,0.37971,0.85724,0.002872,0.002872,0.002872
74,714.577,0.32901,0.42292,0.88046,0.7534,0.74525,0.74704,0.70098,0.27339,0.38457,0.85569,0.002773,0.002773,0.002773
75,724.128,0.32411,0.42283,0.87806,0.74084,0.77932,0.75185,0.70378,0.2771,0.38951,0.85742,0.002674,0.002674,0.002674
76,734.637,0.31942,0.41512,0.87404,0.63382,0.85104,0.75571,0.70918,0.26805,0.37819,0.85098,0.002575,0.002575,0.002575
77,744.872,0.32078,0.41037,0.87426,0.75992,0.75409,0.7498,0.70772,0.27345,0.3752,0.85192,0.002476,0.002476,0.002476
78,755.29,0.32066,0.42465,0.87378,0.67586,0.81565,0.75404,0.71029,0.26862,0.37895,0.85147,0.002377,0.002377,0.002377
79,765.565,0.31991,0.41794,0.87187,0.64316,0.78674,0.74502,0.69655,0.2662,0.37475,0.85112,0.002278,0.002278,0.002278
80,775.63,0.31465,0.41533,0.87202,0.69903,0.76453,0.76129,0.7141,0.26318,0.37017,0.85167,0.002179,0.002179,0.002179
81,785.71,0.31549,0.40738,0.87175,0.74679,0.76597,0.76729,0.72363,0.26499,0.37202,0.85059,0.00208,0.00208,0.00208
82,795.533,0.31132,0.41395,0.87411,0.76953,0.76327,0.75755,0.71793,0.26021,0.36544,0.8451,0.001981,0.001981,0.001981
83,805.209,0.30819,0.41096,0.87036,0.76675,0.73894,0.76611,0.71485,0.26794,0.37095,0.85054,0.001882,0.001882,0.001882
84,814.859,0.30578,0.40713,0.86793,0.72828,0.77492,0.75783,0.71113,0.25953,0.36149,0.84872,0.001783,0.001783,0.001783
85,824.562,0.30757,0.41293,0.87061,0.69463,0.79058,0.74359,0.69857,0.26107,0.36628,0.84622,0.001684,0.001684,0.001684
86,834.34,0.30346,0.40141,0.8726,0.75457,0.78009,0.75492,0.71118,0.25854,0.37029,0.84483,0.001585,0.001585,0.001585
87,844.04,0.30271,0.40341,0.86888,0.71413,0.79265,0.75838,0.71885,0.26299,0.36018,0.84718,0.001486,0.001486,0.001486
88,853.653,0.30387,0.40179,0.86965,0.72881,0.77401,0.75976,0.72047,0.25416,0.35933,0.84592,0.001387,0.001387,0.001387
89,863.268,0.30566,0.40638,0.86977,0.74864,0.77576,0.76556,0.72217,0.24387,0.35101,0.84454,0.001288,0.001288,0.001288
90,872.939,0.30248,0.40647,0.87101,0.78893,0.72921,0.76462,0.72099,0.25011,0.35766,0.84608,0.001189,0.001189,0.001189
91,906.626,0.26364,0.36874,0.85007,0.74619,0.76981,0.75909,0.72132,0.25432,0.35717,0.84434,0.00109,0.00109,0.00109
92,917.04,0.2559,0.36207,0.84288,0.73603,0.75665,0.76266,0.72327,0.25136,0.35239,0.84639,0.000991,0.000991,0.000991
93,927.453,0.25142,0.37664,0.83468,0.71887,0.7823,0.75663,0.71904,0.24441,0.35202,0.84305,0.000892,0.000892,0.000892
94,937.973,0.25096,0.35521,0.84139,0.74651,0.78222,0.76175,0.7245,0.24473,0.35174,0.84363,0.000793,0.000793,0.000793
95,948.563,0.2512,0.35266,0.84497,0.7851,0.74358,0.75933,0.72313,0.24257,0.3519,0.84457,0.000694,0.000694,0.000694
96,958.968,0.24731,0.35222,0.84407,0.77668,0.74653,0.76499,0.7255,0.24198,0.35037,0.84376,0.000595,0.000595,0.000595
97,969.425,0.24538,0.34983,0.83946,0.74851,0.75783,0.7621,0.72605,0.24264,0.34957,0.84347,0.000496,0.000496,0.000496
98,979.559,0.2437,0.34491,0.83858,0.79287,0.73556,0.76125,0.72474,0.24239,0.34589,0.84241,0.000397,0.000397,0.000397
99,989.693,0.23856,0.34086,0.84145,0.77626,0.75473,0.76188,0.7256,0.24048,0.3429,0.84136,0.000298,0.000298,0.000298
100,1000.08,0.24185,0.34048,0.84187,0.75742,0.76998,0.76467,0.72565,0.23704,0.34278,0.83971,0.000199,0.000199,0.000199
