epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
35,347.973,0.53377,0.64256,0.95349,0.6358,0.77337,0.71474,0.6374,0.44504,0.57322,0.91755,0.00660034,0.00660034,0.00660034
36,356.878,0.53706,0.64799,0.94835,0.69921,0.72157,0.71628,0.63577,0.45403,0.59271,0.91665,0.00650035,0.00650035,0.00650035
37,365.835,0.52008,0.62815,0.94108,0.70865,0.72669,0.69575,0.6203,0.43264,0.57024,0.90898,0.00640036,0.00640036,0.00640036
38,374.692,0.53434,0.63747,0.94892,0.68174,0.76908,0.7021,0.63676,0.43005,0.5562,0.91523,0.00630037,0.00630037,0.00630037
39,383.557,0.52183,0.63218,0.94837,0.82819,0.60974,0.72495,0.65083,0.43324,0.55362,0.91298,0.00620038,0.00620038,0.00620038
40,392.438,0.52082,0.62658,0.94254,0.64612,0.76614,0.70032,0.63404,0.41175,0.53529,0.90187,0.00610039,0.00610039,0.00610039
41,401.263,0.52281,0.62828,0.94585,0.6781,0.76952,0.70856,0.63609,0.42727,0.57412,0.91189,0.0060004,0.0060004,0.0060004
42,410.331,0.51072,0.62149,0.93755,0.72143,0.75127,0.73201,0.66291,0.42024,0.55416,0.90601,0.00590041,0.00590041,0.00590041
43,419.371,0.50661,0.62082,0.94046,0.62427,0.81151,0.72122,0.64735,0.4266,0.55657,0.9039,0.00580042,0.00580042,0.00580042
44,428.507,0.50114,0.60635,0.93421,0.65273,0.77571,0.71442,0.63919,0.42138,0.55063,0.89926,0.00570043,0.00570043,0.00570043
45,437.541,0.51178,0.60839,0.93862,0.56509,0.81509,0.7382,0.66345,0.41206,0.56119,0.90544,0.00560044,0.00560044,0.00560044
46,446.604,0.50488,0.60375,0.93716,0.61753,0.81624,0.72768,0.64872,0.42538,0.56684,0.90702,0.00550045,0.00550045,0.00550045
47,455.557,0.50047,0.60475,0.93884,0.71347,0.78574,0.751,0.67472,0.4174,0.51908,0.90365,0.00540046,0.00540046,0.00540046
48,464.642,0.49551,0.60613,0.93608,0.83647,0.65927,0.74168,0.66184,0.43849,0.54077,0.91029,0.00530047,0.00530047,0.00530047
49,473.614,0.50062,0.6036,0.93864,0.75056,0.7162,0.74821,0.68317,0.39498,0.53598,0.89812,0.00520048,0.00520048,0.00520048
50,482.603,0.4947,0.59841,0.93712,0.80614,0.66878,0.73231,0.66085,0.41951,0.54976,0.90336,0.00510049,0.00510049,0.00510049
51,491.579,0.50177,0.60563,0.93972,0.60924,0.84426,0.72831,0.64926,0.42214,0.53644,0.90547,0.0050005,0.0050005,0.0050005
52,500.524,0.49349,0.59718,0.93094,0.73125,0.72351,0.7225,0.65324,0.4019,0.52806,0.89836,0.00490051,0.00490051,0.00490051
53,509.48,0.49495,0.59511,0.93372,0.5792,0.8546,0.73468,0.66784,0.42262,0.53635,0.90703,0.00480052,0.00480052,0.00480052
54,518.402,0.49524,0.59895,0.93348,0.86411,0.61067,0.73677,0.67197,0.41972,0.5458,0.90341,0.00470053,0.00470053,0.00470053
55,527.311,0.48354,0.5858,0.9309,0.67326,0.71043,0.71828,0.65199,0.39313,0.51849,0.89194,0.00460054,0.00460054,0.00460054
56,536.336,0.48397,0.58819,0.93047,0.83687,0.6576,0.7177,0.65257,0.38258,0.53001,0.89359,0.00450055,0.00450055,0.00450055
57,545.328,0.48046,0.59373,0.92417,0.76729,0.65725,0.70792,0.652,0.37494,0.50442,0.89305,0.00440056,0.00440056,0.00440056
58,554.488,0.47956,0.57786,0.93262,0.69804,0.77034,0.72713,0.67129,0.39333,0.50648,0.8962,0.00430057,0.00430057,0.00430057
59,563.558,0.48047,0.58173,0.92947,0.70081,0.70607,0.75347,0.689,0.40357,0.49938,0.89976,0.00420058,0.00420058,0.00420058
60,572.527,0.47078,0.57551,0.92469,0.78684,0.66607,0.71212,0.65727,0.35915,0.51746,0.88313,0.00410059,0.00410059,0.00410059
61,581.444,0.4779,0.57705,0.92808,0.789,0.66271,0.7386,0.67274,0.37443,0.49325,0.89067,0.0040006,0.0040006,0.0040006
62,591.846,0.46704,0.5665,0.92048,0.59248,0.84711,0.76461,0.70001,0.38211,0.52264,0.89486,0.00390061,0.00390061,0.00390061
63,603.659,0.4692,0.57087,0.92188,0.83848,0.65892,0.74918,0.68841,0.35699,0.49239,0.87939,0.00380062,0.00380062,0.00380062
64,614.428,0.46917,0.56788,0.92706,0.76124,0.72081,0.75901,0.7008,0.36025,0.49217,0.88705,0.00370063,0.00370063,0.00370063
65,625.275,0.4609,0.5593,0.9198,0.58326,0.81465,0.72646,0.66978,0.36623,0.49375,0.88271,0.00360064,0.00360064,0.00360064
66,634.701,0.46268,0.56088,0.91934,0.54948,0.8407,0.71873,0.66421,0.36252,0.48666,0.88357,0.00350065,0.00350065,0.00350065
67,643.762,0.46039,0.55835,0.92266,0.72758,0.71851,0.71548,0.65599,0.36201,0.51054,0.88828,0.00340066,0.00340066,0.00340066
68,652.803,0.46132,0.562,0.91931,0.8768,0.62957,0.739,0.67828,0.3675,0.49332,0.88508,0.00330067,0.00330067,0.00330067
69,661.904,0.45124,0.55531,0.92186,0.76444,0.72306,0.78518,0.72581,0.35909,0.48684,0.87864,0.00320068,0.00320068,0.00320068
70,670.976,0.45497,0.55413,0.91567,0.81856,0.66847,0.76387,0.70251,0.36367,0.47601,0.87828,0.00310069,0.00310069,0.00310069
71,680.044,0.45319,0.54958,0.91618,0.75632,0.70681,0.75244,0.69995,0.35791,0.4766,0.88183,0.0030007,0.0030007,0.0030007
72,689.022,0.45183,0.55392,0.9191,0.77159,0.73972,0.7651,0.70631,0.36876,0.49856,0.87886,0.00290071,0.00290071,0.00290071
73,698.044,0.44948,0.54957,0.91326,0.65492,0.75158,0.73948,0.68607,0.34439,0.46866,0.87473,0.00280072,0.00280072,0.00280072
74,707.149,0.44934,0.55318,0.91918,0.82528,0.66089,0.74071,0.67529,0.36477,0.50615,0.88179,0.00270073,0.00270073,0.00270073
75,716.234,0.45223,0.54398,0.91613,0.63908,0.84573,0.74136,0.68507,0.34643,0.4724,0.88064,0.00260074,0.00260074,0.00260074
76,725.245,0.44408,0.54362,0.91564,0.80957,0.67355,0.73752,0.67942,0.34165,0.46705,0.87752,0.00250075,0.00250075,0.00250075
77,734.317,0.43941,0.53909,0.91066,0.58845,0.84188,0.76847,0.70985,0.34262,0.4568,0.87432,0.00240076,0.00240076,0.00240076
78,743.342,0.43972,0.54053,0.91144,0.76965,0.72035,0.76849,0.71079,0.34651,0.47188,0.87558,0.00230077,0.00230077,0.00230077
79,752.33,0.4424,0.54393,0.91253,0.66152,0.81615,0.79101,0.73571,0.33751,0.47058,0.87562,0.00220078,0.00220078,0.00220078
80,761.453,0.43122,0.53605,0.91441,0.83884,0.68188,0.7881,0.73018,0.33278,0.45598,0.87335,0.00210079,0.00210079,0.00210079
81,770.534,0.4355,0.53212,0.90921,0.78587,0.67322,0.75299,0.69915,0.33304,0.45994,0.87273,0.0020008,0.0020008,0.0020008
82,779.709,0.43071,0.53428,0.91033,0.7086,0.78283,0.79224,0.7332,0.33261,0.45179,0.86714,0.00190081,0.00190081,0.00190081
83,788.778,0.43435,0.53759,0.90689,0.84846,0.67513,0.77558,0.7239,0.33223,0.47169,0.87273,0.00180082,0.00180082,0.00180082
84,797.821,0.42916,0.53211,0.90366,0.74651,0.79524,0.7762,0.72011,0.33731,0.4597,0.86684,0.00170083,0.00170083,0.00170083
85,806.809,0.42249,0.52723,0.90758,0.58275,0.8822,0.74394,0.6937,0.32364,0.45509,0.86781,0.00160084,0.00160084,0.00160084
86,815.788,0.43112,0.5289,0.90945,0.68752,0.80219,0.76949,0.70896,0.32866,0.44911,0.87154,0.00150085,0.00150085,0.00150085
87,824.786,0.42039,0.52316,0.90376,0.59954,0.89609,0.79681,0.74189,0.32915,0.45614,0.86979,0.00140086,0.00140086,0.00140086
88,833.768,0.41575,0.51924,0.90591,0.6399,0.75753,0.77641,0.71963,0.32225,0.45798,0.86519,0.00130087,0.00130087,0.00130087
89,842.757,0.41283,0.51386,0.90311,0.70812,0.82175,0.7874,0.73405,0.3205,0.4539,0.86573,0.00120088,0.00120088,0.00120088
90,851.683,0.41657,0.52159,0.90529,0.87001,0.6626,0.77777,0.72588,0.30939,0.44058,0.86675,0.00110089,0.00110089,0.00110089
91,891.707,0.39589,0.51179,0.89115,0.79745,0.7556,0.77468,0.72466,0.31666,0.45397,0.86635,0.0010009,0.0010009,0.0010009
92,900.62,0.39168,0.50564,0.88848,0.70286,0.81585,0.78422,0.73233,0.31761,0.44117,0.86553,0.00090091,0.00090091,0.00090091
93,909.291,0.38361,0.49993,0.88668,0.69524,0.80886,0.77505,0.7226,0.31226,0.43063,0.86353,0.00080092,0.00080092,0.00080092
94,917.917,0.38448,0.49841,0.89069,0.7313,0.74582,0.76602,0.71267,0.30824,0.43669,0.86125,0.00070093,0.00070093,0.00070093
95,926.627,0.38292,0.49507,0.88534,0.68196,0.83249,0.77615,0.72458,0.30566,0.43649,0.86204,0.00060094,0.00060094,0.00060094
96,935.303,0.37823,0.49137,0.88129,0.63497,0.86686,0.77742,0.72774,0.30596,0.43691,0.86016,0.00050095,0.00050095,0.00050095
97,943.926,0.37448,0.48839,0.88084,0.70952,0.80897,0.77431,0.7246,0.30774,0.4339,0.86099,0.00040096,0.00040096,0.00040096
98,952.541,0.37738,0.48665,0.88045,0.71914,0.82092,0.77754,0.72715,0.30636,0.43051,0.8627,0.00030097,0.00030097,0.00030097
99,961.356,0.36914,0.48443,0.88063,0.63673,0.82004,0.7812,0.72936,0.29904,0.42624,0.8605,0.00020098,0.00020098,0.00020098
100,969.833,0.3683,0.48059,0.87801,0.71151,0.8223,0.78524,0.73399,0.29746,0.42191,0.85991,0.00010099,0.00010099,0.00010099
