epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,6061.23,0.40418,0.43272,0.924,0.62358,0.79193,0.68724,0.64019,0.31415,0.39999,0.88843,0.0071785,0.0071785,0.0071785
59,6165.78,0.40804,0.42932,0.92427,0.65464,0.75796,0.70184,0.65778,0.31219,0.40155,0.88795,0.007129,0.007129,0.007129
60,6270.35,0.40468,0.43389,0.92842,0.6022,0.8677,0.68632,0.63817,0.31422,0.40004,0.88796,0.0070795,0.0070795,0.0070795
61,6374.66,0.39969,0.42866,0.92394,0.61612,0.82282,0.70115,0.6514,0.31643,0.39365,0.88743,0.00703,0.00703,0.00703
62,6478.26,0.40166,0.42535,0.92257,0.65901,0.7512,0.68667,0.64227,0.31588,0.40125,0.88756,0.0069805,0.0069805,0.0069805
63,6582.53,0.39446,0.42543,0.91993,0.70157,0.74033,0.68953,0.64317,0.30913,0.39849,0.88675,0.006931,0.006931,0.006931
64,6686.92,0.38966,0.42088,0.91965,0.65031,0.77609,0.68851,0.64631,0.30711,0.39533,0.88322,0.0068815,0.0068815,0.0068815
65,6791.1,0.39009,0.4203,0.91684,0.68385,0.7549,0.6839,0.63981,0.30697,0.39367,0.88089,0.006832,0.006832,0.006832
66,6895.08,0.39619,0.42335,0.92187,0.59552,0.88773,0.68796,0.64698,0.30472,0.39663,0.88827,0.0067825,0.0067825,0.0067825
67,7000.11,0.39179,0.4205,0.91807,0.6395,0.80167,0.69752,0.65325,0.30308,0.38612,0.88266,0.006733,0.006733,0.006733
68,7104.52,0.38627,0.41724,0.91387,0.65209,0.79471,0.70335,0.65816,0.30683,0.39325,0.88333,0.0066835,0.0066835,0.0066835
69,7208.25,0.3808,0.41187,0.91145,0.66239,0.77557,0.69384,0.65423,0.29202,0.38233,0.87694,0.006634,0.006634,0.006634
70,7312.59,0.38229,0.41248,0.9129,0.65798,0.77315,0.68975,0.6493,0.29923,0.38024,0.88305,0.0065845,0.0065845,0.0065845
71,7417.23,0.38147,0.41564,0.91375,0.6612,0.75603,0.68158,0.63973,0.29248,0.38416,0.87712,0.006535,0.006535,0.006535
72,7521.11,0.38436,0.41636,0.91395,0.68495,0.7759,0.69542,0.65026,0.30131,0.38671,0.87872,0.0064855,0.0064855,0.0064855
73,7625.15,0.38011,0.41067,0.91019,0.59494,0.88308,0.68653,0.64486,0.29269,0.38379,0.87437,0.006436,0.006436,0.006436
74,7729.69,0.37519,0.40484,0.90761,0.59618,0.87876,0.68648,0.64618,0.28809,0.37968,0.87269,0.0063865,0.0063865,0.0063865
75,7833.39,0.3728,0.40432,0.90815,0.64919,0.77812,0.68719,0.64624,0.29502,0.38176,0.87705,0.006337,0.006337,0.006337
76,7937.4,0.37804,0.41171,0.91104,0.62564,0.79548,0.68575,0.64598,0.29108,0.37935,0.87769,0.0062875,0.0062875,0.0062875
77,8041.67,0.37126,0.40342,0.90383,0.62076,0.80476,0.70436,0.66403,0.28493,0.38014,0.87647,0.006238,0.006238,0.006238
78,8146.06,0.36833,0.40103,0.9067,0.64008,0.78459,0.68264,0.64257,0.28571,0.37152,0.87267,0.0061885,0.0061885,0.0061885
79,8250,0.3674,0.40139,0.90474,0.65291,0.76483,0.69874,0.65692,0.28693,0.38114,0.87299,0.006139,0.006139,0.006139
80,8354.86,0.36555,0.40342,0.90803,0.68502,0.75967,0.69786,0.65826,0.28584,0.37738,0.8746,0.0060895,0.0060895,0.0060895
81,8459.47,0.3696,0.40144,0.90535,0.67255,0.7806,0.72024,0.67336,0.28408,0.37178,0.87175,0.00604,0.00604,0.00604
82,8563.95,0.3628,0.39616,0.90566,0.62037,0.816,0.70593,0.66243,0.28372,0.37433,0.87106,0.0059905,0.0059905,0.0059905
83,8668.04,0.35879,0.39608,0.90116,0.66579,0.75955,0.68994,0.64679,0.27743,0.3699,0.86639,0.005941,0.005941,0.005941
84,8772.13,0.35818,0.39251,0.90007,0.66173,0.7681,0.6875,0.64563,0.28138,0.38297,0.87282,0.0058915,0.0058915,0.0058915
85,8876.43,0.35671,0.3935,0.90245,0.65469,0.76092,0.69027,0.64986,0.27382,0.36933,0.86707,0.005842,0.005842,0.005842
86,8980.45,0.35663,0.39217,0.89941,0.66833,0.78179,0.69955,0.66054,0.28277,0.38169,0.86958,0.0057925,0.0057925,0.0057925
87,9084.77,0.36252,0.39666,0.90453,0.60083,0.87737,0.69591,0.65655,0.27763,0.38185,0.869,0.005743,0.005743,0.005743
88,9189.35,0.35347,0.38926,0.89963,0.66422,0.78331,0.7101,0.66866,0.27701,0.37506,0.87052,0.0056935,0.0056935,0.0056935
89,9293.29,0.35248,0.38758,0.90111,0.66303,0.78133,0.69531,0.65633,0.27128,0.37618,0.86761,0.005644,0.005644,0.005644
90,9397.67,0.35093,0.38643,0.89698,0.69715,0.73304,0.70744,0.66926,0.27336,0.37975,0.86615,0.0055945,0.0055945,0.0055945
91,9502.55,0.34677,0.38423,0.89575,0.67104,0.76837,0.69959,0.6588,0.277,0.38031,0.86965,0.005545,0.005545,0.005545
92,9607.8,0.35219,0.38637,0.89722,0.67567,0.7481,0.70899,0.66694,0.27625,0.36914,0.87107,0.0054955,0.0054955,0.0054955
93,9711.82,0.35074,0.38296,0.89531,0.7381,0.66549,0.7162,0.6768,0.27155,0.37697,0.86837,0.005446,0.005446,0.005446
94,9817.79,0.3482,0.38347,0.89531,0.78553,0.62991,0.72282,0.68107,0.27483,0.36933,0.87111,0.0053965,0.0053965,0.0053965
95,9923.26,0.34639,0.38186,0.89405,0.6954,0.72062,0.71372,0.671,0.27066,0.36508,0.86424,0.005347,0.005347,0.005347
96,10027.5,0.34313,0.38072,0.89321,0.72349,0.68125,0.70457,0.66575,0.27094,0.37267,0.86867,0.0052975,0.0052975,0.0052975
97,10131.7,0.34637,0.38209,0.89717,0.61746,0.80884,0.68977,0.65012,0.27527,0.36991,0.8696,0.005248,0.005248,0.005248
98,10235.9,0.34627,0.382,0.89553,0.6573,0.77548,0.69648,0.65491,0.27236,0.37538,0.8632,0.0051985,0.0051985,0.0051985
99,10340.1,0.34365,0.38039,0.8925,0.76724,0.68234,0.71615,0.67624,0.26792,0.3671,0.86237,0.005149,0.005149,0.005149
100,10443.9,0.34211,0.37647,0.8945,0.69135,0.72129,0.70969,0.67041,0.26756,0.3645,0.86337,0.0050995,0.0050995,0.0050995
101,10548.2,0.34312,0.37478,0.89268,0.75025,0.6877,0.72079,0.67947,0.26657,0.36589,0.86171,0.00505,0.00505,0.00505
102,10652.2,0.33715,0.37491,0.89195,0.77158,0.68022,0.72046,0.67797,0.27191,0.3653,0.86418,0.0050005,0.0050005,0.0050005
103,10756.6,0.33375,0.37256,0.88794,0.67001,0.76264,0.71242,0.67154,0.26236,0.36606,0.85967,0.004951,0.004951,0.004951
104,10860.9,0.34028,0.38117,0.89301,0.78177,0.65786,0.71748,0.67659,0.2696,0.3622,0.8656,0.0049015,0.0049015,0.0049015
105,10965.7,0.3335,0.37203,0.89022,0.64667,0.7794,0.71627,0.67933,0.2622,0.36393,0.86006,0.004852,0.004852,0.004852
106,11069.7,0.33178,0.37064,0.88763,0.81465,0.6303,0.71931,0.68139,0.26371,0.36301,0.86225,0.0048025,0.0048025,0.0048025
107,11174,0.33758,0.37192,0.89149,0.70608,0.7172,0.7154,0.67634,0.26344,0.36464,0.85824,0.004753,0.004753,0.004753
108,11278.2,0.33416,0.3696,0.88623,0.7564,0.68577,0.7182,0.67973,0.26193,0.3605,0.86111,0.0047035,0.0047035,0.0047035
109,11383,0.3299,0.36886,0.88853,0.79402,0.65229,0.71742,0.67558,0.26359,0.36889,0.86099,0.004654,0.004654,0.004654
110,11486.9,0.33333,0.37171,0.89075,0.80058,0.64492,0.72336,0.68015,0.26262,0.36158,0.86218,0.0046045,0.0046045,0.0046045
111,11591.5,0.33042,0.37304,0.88776,0.6473,0.78961,0.71765,0.67827,0.26226,0.35885,0.86126,0.004555,0.004555,0.004555
112,11695.8,0.32492,0.36602,0.88409,0.75884,0.67687,0.71306,0.67623,0.26158,0.3659,0.86083,0.0045055,0.0045055,0.0045055
113,11800.1,0.33323,0.3684,0.88729,0.75839,0.68731,0.71142,0.67501,0.26166,0.36891,0.86064,0.004456,0.004456,0.004456
114,11904.7,0.32634,0.36456,0.88583,0.7868,0.67086,0.72577,0.68593,0.25592,0.36212,0.85781,0.0044065,0.0044065,0.0044065
115,12009.2,0.33047,0.36724,0.88814,0.80003,0.66782,0.72188,0.68133,0.25972,0.3582,0.85896,0.004357,0.004357,0.004357
116,12113.4,0.32741,0.36387,0.88611,0.78876,0.65678,0.70956,0.67276,0.25792,0.35995,0.8578,0.0043075,0.0043075,0.0043075
117,12217.6,0.32864,0.36604,0.88875,0.68889,0.74289,0.7023,0.66426,0.25946,0.37404,0.8591,0.004258,0.004258,0.004258
118,12321.3,0.32336,0.36121,0.88441,0.70627,0.73022,0.71974,0.67923,0.25993,0.3582,0.85854,0.0042085,0.0042085,0.0042085
119,12425.3,0.31771,0.35711,0.88093,0.68777,0.75598,0.71773,0.67665,0.25791,0.35952,0.85703,0.004159,0.004159,0.004159
120,12529.1,0.32334,0.36184,0.88295,0.7321,0.69206,0.72688,0.68918,0.25784,0.35722,0.85676,0.0041095,0.0041095,0.0041095
121,12632.8,0.32177,0.36181,0.88543,0.72312,0.69872,0.71203,0.67383,0.25416,0.36225,0.85687,0.00406,0.00406,0.00406
122,12737.2,0.31797,0.35926,0.88308,0.7078,0.69872,0.71216,0.67816,0.2521,0.36169,0.85471,0.0040105,0.0040105,0.0040105
123,12841.3,0.3198,0.36296,0.88223,0.72607,0.69517,0.72575,0.69045,0.25502,0.36011,0.85852,0.003961,0.003961,0.003961
124,12944.9,0.31683,0.35922,0.88332,0.79696,0.65834,0.71447,0.67638,0.25208,0.36312,0.85786,0.0039115,0.0039115,0.0039115
125,13048.8,0.31614,0.35726,0.88209,0.68007,0.73987,0.71451,0.67703,0.2525,0.36386,0.85876,0.003862,0.003862,0.003862
126,13152.9,0.31461,0.35711,0.88311,0.71445,0.67728,0.71315,0.67676,0.24962,0.36057,0.85367,0.0038125,0.0038125,0.0038125
127,13256.4,0.3134,0.35514,0.879,0.74966,0.66906,0.72212,0.68574,0.25095,0.35889,0.8555,0.003763,0.003763,0.003763
128,13360.4,0.31717,0.35576,0.88033,0.72927,0.70635,0.71294,0.67573,0.25093,0.36081,0.8551,0.0037135,0.0037135,0.0037135
129,13465.2,0.31461,0.35166,0.87857,0.73408,0.68688,0.7158,0.67998,0.25088,0.35312,0.85703,0.003664,0.003664,0.003664
130,13569.1,0.31044,0.35029,0.87981,0.75269,0.66578,0.71522,0.67727,0.25318,0.36107,0.85973,0.0036145,0.0036145,0.0036145
131,13673.3,0.31482,0.35601,0.88184,0.67234,0.75449,0.72266,0.68603,0.25221,0.35355,0.85926,0.003565,0.003565,0.003565
132,13777.5,0.31037,0.34859,0.87886,0.72706,0.68097,0.71841,0.68271,0.24733,0.34625,0.85606,0.0035155,0.0035155,0.0035155
133,13881.9,0.30902,0.35069,0.88017,0.68871,0.69511,0.71692,0.67998,0.25053,0.34871,0.85724,0.003466,0.003466,0.003466
134,13985.9,0.30875,0.35124,0.87977,0.72525,0.67916,0.71614,0.67909,0.24841,0.34947,0.8563,0.0034165,0.0034165,0.0034165
135,14089.6,0.30902,0.35001,0.87872,0.69564,0.69828,0.70609,0.67362,0.24905,0.35621,0.85729,0.003367,0.003367,0.003367
136,14193.7,0.30381,0.34711,0.87661,0.67892,0.70813,0.69927,0.66744,0.24803,0.35454,0.85698,0.0033175,0.0033175,0.0033175
137,14298.1,0.30561,0.34505,0.87778,0.72749,0.68432,0.71322,0.67841,0.24972,0.3506,0.85741,0.003268,0.003268,0.003268
138,14402.6,0.30375,0.34461,0.87496,0.70663,0.70536,0.70149,0.66843,0.24798,0.34725,0.85857,0.0032185,0.0032185,0.0032185
139,14507.4,0.30426,0.34301,0.8752,0.6998,0.70587,0.71165,0.67641,0.24977,0.35239,0.85784,0.003169,0.003169,0.003169
140,14612.7,0.29866,0.343,0.87236,0.78728,0.65278,0.72205,0.68756,0.24557,0.34606,0.85435,0.0031195,0.0031195,0.0031195
141,14717.4,0.30274,0.34393,0.87862,0.70251,0.71561,0.7122,0.67944,0.24466,0.34846,0.85432,0.00307,0.00307,0.00307
142,14822.6,0.30637,0.34746,0.8776,0.63794,0.75839,0.71003,0.67641,0.24514,0.35248,0.85399,0.0030205,0.0030205,0.0030205
143,14927.9,0.3,0.34031,0.87465,0.78762,0.64576,0.71266,0.67764,0.24911,0.35297,0.85758,0.002971,0.002971,0.002971
144,15032.8,0.29631,0.33974,0.87249,0.71372,0.70889,0.71704,0.68272,0.24651,0.35227,0.85722,0.0029215,0.0029215,0.0029215
145,15138,0.30027,0.34175,0.87505,0.72562,0.71035,0.7237,0.68808,0.24564,0.35002,0.85503,0.002872,0.002872,0.002872
146,15243.3,0.29696,0.33968,0.87397,0.67017,0.75843,0.71132,0.67495,0.24498,0.35093,0.85434,0.0028225,0.0028225,0.0028225
147,15348.1,0.29867,0.33868,0.87234,0.68655,0.70221,0.70835,0.67545,0.24438,0.34997,0.85548,0.002773,0.002773,0.002773
148,15453.1,0.29462,0.33915,0.87283,0.69413,0.75163,0.71238,0.68079,0.24319,0.34887,0.85566,0.0027235,0.0027235,0.0027235
149,15558.5,0.29451,0.33753,0.8727,0.7034,0.72609,0.71438,0.68094,0.2418,0.35021,0.85559,0.002674,0.002674,0.002674
150,15663.4,0.29304,0.33487,0.87148,0.68745,0.73818,0.71152,0.67742,0.24139,0.34405,0.85316,0.0026245,0.0026245,0.0026245
151,15768.8,0.29299,0.3343,0.87082,0.70474,0.70419,0.70412,0.6729,0.23945,0.34709,0.85087,0.002575,0.002575,0.002575
152,15873.6,0.29711,0.33702,0.87261,0.69144,0.70764,0.70881,0.67682,0.24107,0.34623,0.85112,0.0025255,0.0025255,0.0025255
153,15978.7,0.29107,0.33411,0.86949,0.69854,0.6987,0.71319,0.68045,0.24248,0.34542,0.85251,0.002476,0.002476,0.002476
154,16083.6,0.28842,0.33157,0.86953,0.68077,0.71617,0.71303,0.67868,0.24143,0.348,0.85403,0.0024265,0.0024265,0.0024265
155,16188.1,0.28965,0.33268,0.87048,0.67936,0.71794,0.70887,0.67627,0.241,0.34667,0.85319,0.002377,0.002377,0.002377
156,16293.1,0.28936,0.33393,0.87183,0.70477,0.70305,0.71349,0.68143,0.24122,0.347,0.85443,0.0023275,0.0023275,0.0023275
157,16398.6,0.29395,0.33473,0.87283,0.68862,0.72422,0.71729,0.68421,0.24266,0.34582,0.85408,0.002278,0.002278,0.002278
158,16503.2,0.28999,0.33225,0.87046,0.68972,0.72334,0.72023,0.68635,0.24286,0.34618,0.85497,0.0022285,0.0022285,0.0022285
159,16607.8,0.28842,0.33235,0.87141,0.70191,0.71871,0.72089,0.68517,0.24382,0.34738,0.85801,0.002179,0.002179,0.002179
160,16713,0.28648,0.32809,0.86617,0.69033,0.74378,0.71717,0.68302,0.24177,0.34535,0.8566,0.0021295,0.0021295,0.0021295
161,16818.8,0.28238,0.32647,0.86816,0.70966,0.73607,0.71978,0.68575,0.24217,0.34368,0.85596,0.00208,0.00208,0.00208
162,16925.4,0.28564,0.32778,0.86726,0.70312,0.73994,0.72162,0.68805,0.23998,0.34437,0.85391,0.0020305,0.0020305,0.0020305
163,17031.4,0.28977,0.32941,0.87143,0.70409,0.73114,0.71873,0.68357,0.23997,0.34565,0.85544,0.001981,0.001981,0.001981
164,17137.7,0.28009,0.32383,0.86721,0.69124,0.73112,0.71511,0.68231,0.24089,0.34704,0.85542,0.0019315,0.0019315,0.0019315
165,17241.9,0.28196,0.32144,0.86752,0.67574,0.73375,0.71622,0.68327,0.23977,0.34306,0.85504,0.001882,0.001882,0.001882
166,17346.9,0.2814,0.3229,0.86524,0.66879,0.75469,0.71552,0.68251,0.23823,0.34696,0.85424,0.0018325,0.0018325,0.0018325
167,17451.5,0.28154,0.32494,0.86788,0.66672,0.73873,0.71598,0.68215,0.23996,0.34914,0.85616,0.001783,0.001783,0.001783
168,17556.3,0.27993,0.32257,0.86801,0.67605,0.74602,0.70991,0.67749,0.23691,0.34156,0.85168,0.0017335,0.0017335,0.0017335
169,17660.7,0.27779,0.32162,0.86762,0.7043,0.71483,0.71492,0.68195,0.23756,0.34159,0.85346,0.001684,0.001684,0.001684
170,17765.7,0.28044,0.32204,0.86657,0.68949,0.72278,0.71748,0.68214,0.23823,0.34425,0.85382,0.0016345,0.0016345,0.0016345
171,17870.6,0.27747,0.32111,0.86672,0.69386,0.71841,0.72161,0.6868,0.23744,0.34355,0.85318,0.001585,0.001585,0.001585
172,17975.7,0.27855,0.31736,0.86453,0.68828,0.73261,0.72217,0.68871,0.23647,0.34216,0.8514,0.0015355,0.0015355,0.0015355
173,18081.3,0.27384,0.31857,0.86272,0.69188,0.73545,0.72237,0.68881,0.23532,0.33985,0.85054,0.001486,0.001486,0.001486
